date,season,teamA,teamB,teamA_home,teamA_score,teamB_score,teamA_moneyLine,teamB_moneyLine,total,spread,secondHalfTotal
2019-03-06,2019,Chicago,Philadelphia,1,108,107,150.0,-180.0,230.0,-4.0,111.0
2019-03-06,2019,Dallas,Washington,0,123,132,190.0,-240.0,232.5,-5.5,113.5
2019-03-06,2019,Denver,LA Lakers,0,115,99,-220.0,180.0,231.0,5.0,111.5
2019-03-06,2019,Detroit,Minnesota,1,131,114,-200.0,170.0,223.5,4.5,109.0
2019-03-06,2019,New Orleans,Utah,1,104,114,175.0,-210.0,230.0,-4.5,117.5
2019-03-06,2019,New York,Phoenix,0,96,107,150.0,-180.0,227.5,-3.5,110.5
2019-03-07,2019,Indiana,Milwaukee,0,98,117,450.0,-650.0,223.0,-10.0,109.5
2019-03-07,2019,Oklahoma City,Portland,0,129,121,145.0,-170.0,233.0,-3.5,113.5
2019-03-08,2019,Charlotte,Washington,1,112,111,-180.0,150.0,234.0,4.0,114.0
2019-03-08,2019,Chicago,Detroit,1,104,112,145.0,-170.0,218.5,-3.5,104.5
2019-03-08,2019,Cleveland,Miami,0,110,126,340.0,-440.0,213.5,-9.0,108.5
2019-03-08,2019,Dallas,Orlando,0,106,111,240.0,-300.0,214.0,-7.0,104.5
2019-03-08,2019,Denver,Golden State,0,105,122,230.0,-280.0,234.5,-7.0,114.0
2019-03-08,2019,Houston,Philadelphia,1,107,91,-400.0,300.0,230.5,7.5,111.0
2019-03-08,2019,LA Clippers,Oklahoma City,1,118,110,-130.0,110.0,236.5,2.0,115.5
2019-03-08,2019,Memphis,Utah,1,114,104,170.0,-200.0,209.0,-4.5,107.0
2019-03-08,2019,New Orleans,Toronto,1,104,127,350.0,-450.0,230.0,-9.5,111.5
2019-03-09,2019,Atlanta,Brooklyn,1,112,114,170.0,-200.0,238.0,-4.5,121.5
2019-03-09,2019,Boston,LA Lakers,0,120,107,-320.0,255.0,220.5,7.0,112.5
2019-03-09,2019,Charlotte,Milwaukee,0,114,131,650.0,-1000.0,228.0,-12.0,110.5
2019-03-09,2019,Minnesota,Washington,1,135,130,-300.0,240.0,242.0,7.0,118.0
2019-03-09,2019,New York,Sacramento,1,94,102,200.0,-250.0,225.5,-5.5,110.5
2019-03-09,2019,Phoenix,Portland,0,120,127,650.0,-1000.0,226.5,-12.5,110.5
2019-03-10,2019,Atlanta,New Orleans,1,128,116,-120.0,100.0,237.0,1.0,116.5
2019-03-10,2019,Chicago,Detroit,0,108,131,350.0,-450.0,214.0,-9.0,109.5
2019-03-10,2019,Dallas,Houston,1,93,94,350.0,-450.0,222.5,-8.5,108.5
2019-03-10,2019,Golden State,Phoenix,1,111,115,-5000.0,1500.0,234.0,17.0,114.5
2019-03-10,2019,Indiana,Philadelphia,0,89,106,225.0,-275.0,217.5,-6.5,106.5
2019-03-10,2019,Memphis,Orlando,1,105,97,-110.0,-110.0,208.5,0.0,102.0
2019-03-10,2019,Miami,Toronto,1,104,125,-125.0,105.0,214.5,1.5,104.5
2019-03-10,2019,Milwaukee,San Antonio,0,114,121,-140.0,120.0,229.0,2.0,118.0
2019-03-10,2019,Minnesota,New York,1,103,92,-275.0,225.0,222.5,6.5,107.5
2019-03-11,2019,Boston,LA Clippers,0,115,140,-130.0,110.0,227.5,2.0,117.0
2019-03-11,2019,Brooklyn,Detroit,1,103,75,-130.0,110.0,222.5,2.0,107.5
2019-03-11,2019,Charlotte,Houston,0,106,118,425.0,-600.0,223.0,-10.0,107.5
2019-03-11,2019,Cleveland,Toronto,1,126,101,350.0,-450.0,224.5,-8.5,110.0
2019-03-11,2019,Oklahoma City,Utah,0,98,89,145.0,-170.0,226.0,-4.0,110.5
2019-03-11,2019,Sacramento,Washington,0,115,121,110.0,-130.0,240.0,-2.0,116.5
2019-03-12,2019,Chicago,LA Lakers,1,107,123,110.0,-130.0,225.5,-2.0,109.0
2019-03-12,2019,Cleveland,Philadelphia,0,99,106,1100.0,-2500.0,223.5,-15.0,113.5
2019-03-12,2019,Dallas,San Antonio,1,105,112,140.0,-160.0,218.5,-3.5,109.5
2019-03-12,2019,Denver,Minnesota,1,133,107,-550.0,400.0,227.5,9.5,109.5
2019-03-12,2019,Indiana,New York,1,103,98,-900.0,600.0,208.5,11.0,103.5
2019-03-12,2019,LA Clippers,Portland,1,104,125,150.0,-180.0,232.5,-4.0,118.0
2019-03-12,2019,Milwaukee,New Orleans,0,130,113,-650.0,450.0,236.5,10.5,120.5
2019-03-13,2019,Atlanta,Memphis,1,132,111,-105.0,-115.0,223.5,-1.0,109.0
2019-03-13,2019,Brooklyn,Oklahoma City,0,96,108,230.0,-280.0,232.5,-7.0,118.0
2019-03-13,2019,Detroit,Miami,0,74,108,110.0,-130.0,208.0,-2.0,102.0
2019-03-13,2019,Golden State,Houston,0,106,104,150.0,-180.0,228.0,-4.0,110.5
2019-03-13,2019,Orlando,Washington,0,90,100,110.0,-130.0,226.5,-2.0,109.5
2019-03-13,2019,Phoenix,Utah,1,97,114,300.0,-400.0,219.5,-8.5,113.0
2019-03-14,2019,Boston,Sacramento,1,126,120,-380.0,290.0,228.0,8.0,112.0
2019-03-14,2019,Cleveland,Orlando,0,91,120,300.0,-400.0,212.0,-8.5,109.5
2019-03-14,2019,Dallas,Denver,0,99,100,575.0,-850.0,220.5,-11.5,108.0
2019-03-14,2019,Indiana,Oklahoma City,1,108,106,-110.0,-110.0,217.5,0.0,106.0
2019-03-14,2019,LA Lakers,Toronto,0,98,111,250.0,-310.0,230.0,-7.0,111.5
2019-03-14,2019,Minnesota,Utah,0,100,120,320.0,-420.0,220.5,-9.0,108.0
2019-03-15,2019,Charlotte,Washington,0,116,110,135.0,-155.0,233.5,-3.0,113.5
2019-03-15,2019,Chicago,LA Clippers,0,121,128,325.0,-425.0,229.5,-9.0,118.0
2019-03-15,2019,Detroit,LA Lakers,1,111,97,-1200.0,750.0,215.5,12.5,104.0
2019-03-15,2019,Houston,Phoenix,1,108,102,-1100.0,700.0,226.0,12.5,111.5
2019-03-15,2019,Miami,Milwaukee,1,98,113,190.0,-240.0,220.5,-5.0,113.5
2019-03-15,2019,New Orleans,Portland,1,110,122,340.0,-440.0,233.0,-9.0,119.0
2019-03-15,2019,New York,San Antonio,0,83,109,800.0,-1400.0,214.0,-13.5,103.0
2019-03-15,2019,Philadelphia,Sacramento,1,123,114,-700.0,500.0,233.5,11.0,113.0
2019-03-16,2019,Atlanta,Boston,0,120,129,500.0,-700.0,233.0,-10.5,115.0
2019-03-16,2019,Brooklyn,Utah,0,98,114,340.0,-440.0,218.5,-9.0,113.0
2019-03-16,2019,Cleveland,Dallas,0,116,121,180.0,-220.0,217.5,-5.0,111.0
2019-03-16,2019,Denver,Indiana,1,102,100,-310.0,250.0,214.0,7.0,104.0
2019-03-16,2019,Golden State,Oklahoma City,0,110,88,105.0,-125.0,228.5,-2.0,111.5
2019-03-16,2019,Memphis,Washington,0,128,135,105.0,-125.0,225.0,-1.5,110.0
2019-03-16,2019,New Orleans,Phoenix,1,136,138,-190.0,160.0,235.0,4.5,115.0
2019-03-16,2019,Portland,San Antonio,0,103,108,125.0,-145.0,223.0,-2.5,114.5
2019-03-17,2019,Atlanta,Orlando,0,91,101,325.0,-425.0,225.0,-9.0,108.5
2019-03-17,2019,Brooklyn,LA Clippers,0,116,119,210.0,-260.0,230.0,-6.0,118.0
2019-03-17,2019,Charlotte,Miami,0,75,93,135.0,-155.0,210.0,-3.0,102.0
2019-03-17,2019,Chicago,Sacramento,0,102,129,230.0,-280.0,231.0,-6.5,117.0
2019-03-17,2019,Detroit,Toronto,1,110,107,-110.0,-110.0,215.5,0.0,110.0
2019-03-17,2019,Houston,Minnesota,1,117,102,-600.0,425.0,224.5,9.5,109.5
2019-03-17,2019,LA Lakers,New York,0,123,124,-210.0,175.0,220.5,5.0,108.0
2019-03-17,2019,Milwaukee,Philadelphia,1,125,130,-260.0,210.0,230.0,5.5,113.0
2019-03-18,2019,Boston,Denver,1,105,114,-200.0,170.0,221.5,4.5,107.5
2019-03-18,2019,Chicago,Phoenix,0,116,101,120.0,-140.0,227.0,-2.5,117.5
2019-03-18,2019,Cleveland,Detroit,1,126,119,210.0,-260.0,212.0,-6.5,104.0
2019-03-18,2019,Dallas,New Orleans,1,125,129,-210.0,175.0,232.5,5.0,111.5
2019-03-18,2019,Golden State,San Antonio,0,105,111,-150.0,130.0,226.5,3.0,110.5
2019-03-18,2019,Indiana,Portland,0,98,106,175.0,-210.0,211.0,-5.0,102.5
2019-03-18,2019,Miami,Oklahoma City,0,116,107,190.0,-240.0,209.5,-5.5,103.0
2019-03-18,2019,New York,Toronto,0,92,128,750.0,-1200.0,213.5,-12.5,104.5
2019-03-18,2019,Utah,Washington,0,116,95,-240.0,190.0,227.0,5.5,115.5
2019-03-19,2019,Atlanta,Houston,1,105,121,325.0,-425.0,233.0,-8.0,112.0
2019-03-19,2019,Brooklyn,Sacramento,0,123,121,135.0,-155.0,231.0,-3.5,118.5
2019-03-19,2019,Charlotte,Philadelphia,1,114,118,-120.0,100.0,223.0,1.0,108.5
2019-03-19,2019,Golden State,Minnesota,0,117,107,-300.0,240.0,230.0,6.5,111.5
2019-03-19,2019,Indiana,LA Clippers,0,109,115,185.0,-230.0,219.0,-5.5,107.5
2019-03-19,2019,LA Lakers,Milwaukee,0,101,115,550.0,-800.0,228.5,-11.5,113.0
2019-03-20,2019,Boston,Philadelphia,0,115,118,145.0,-170.0,224.0,-3.5,115.5
2019-03-20,2019,Chicago,Washington,1,126,120,150.0,-180.0,229.0,-4.0,112.0
2019-03-20,2019,Cleveland,Milwaukee,1,107,102,210.0,-260.0,224.5,-5.5,116.0
2019-03-20,2019,Dallas,Portland,0,118,126,425.0,-600.0,217.5,-10.0,106.0
2019-03-20,2019,Houston,Memphis,0,125,126,-260.0,210.0,215.5,6.0,105.5
2019-03-20,2019,Miami,San Antonio,0,110,105,210.0,-260.0,211.0,-5.5,103.0
2019-03-20,2019,New Orleans,Orlando,0,96,119,400.0,-550.0,224.0,-9.5,109.0
2019-03-20,2019,New York,Utah,1,116,137,800.0,-1400.0,210.5,-12.5,109.0
2019-03-20,2019,Oklahoma City,Toronto,1,114,123,-220.0,180.0,227.0,5.0,111.0
2019-03-21,2019,Atlanta,Utah,1,117,114,260.0,-330.0,226.0,-7.5,118.0
2019-03-21,2019,Charlotte,Minnesota,1,113,106,-260.0,210.0,223.0,6.0,109.5
2019-03-21,2019,Dallas,Sacramento,0,100,116,350.0,-450.0,228.5,-9.0,112.5
2019-03-21,2019,Denver,Washington,0,113,108,-400.0,300.0,229.5,8.5,110.0
2019-03-21,2019,Detroit,Phoenix,0,118,98,-300.0,240.0,217.5,7.0,107.5
2019-03-21,2019,Golden State,Indiana,1,112,89,-700.0,500.0,218.5,10.5,106.0
2019-03-22,2019,Brooklyn,LA Lakers,0,111,106,-140.0,120.0,232.5,2.5,118.5
2019-03-22,2019,Cleveland,LA Clippers,1,108,110,240.0,-300.0,226.5,-6.5,111.5
2019-03-22,2019,Denver,New York,0,111,93,-900.0,600.0,215.0,11.5,104.0
2019-03-22,2019,Houston,San Antonio,1,111,105,-270.0,220.0,221.5,6.0,108.0
2019-03-22,2019,Memphis,Orlando,0,119,123,500.0,-700.0,205.5,-10.5,102.0
2019-03-22,2019,Miami,Milwaukee,0,87,116,270.0,-340.0,218.0,-7.5,105.5
2019-03-22,2019,Oklahoma City,Toronto,0,116,109,115.0,-135.0,225.0,-2.0,109.0
2019-03-23,2019,Atlanta,Philadelphia,1,129,127,260.0,-330.0,236.5,-7.5,116.0
2019-03-23,2019,Boston,Charlotte,0,117,124,-180.0,150.0,222.0,4.0,114.5
2019-03-23,2019,Chicago,Utah,1,83,114,525.0,-750.0,213.0,-11.0,109.5
2019-03-23,2019,Dallas,Golden State,0,126,91,800.0,-1400.0,219.5,-13.5,106.0
2019-03-23,2019,Detroit,Portland,0,112,117,190.0,-240.0,215.5,-5.5,105.5
2019-03-23,2019,Memphis,Minnesota,1,99,112,-115.0,-105.0,217.0,1.0,106.0
2019-03-23,2019,Miami,Washington,0,113,108,100.0,-120.0,220.5,-1.0,107.5
2019-03-23,2019,Phoenix,Sacramento,0,103,112,450.0,-650.0,230.5,-10.5,113.5
2019-03-24,2019,Boston,San Antonio,1,96,115,115.0,-135.0,222.0,-2.0,109.0
2019-03-24,2019,Charlotte,Toronto,0,115,114,600.0,-900.0,223.0,-11.5,109.0
2019-03-24,2019,Cleveland,Milwaukee,0,105,127,900.0,-1600.0,223.0,-13.5,113.5
2019-03-24,2019,Denver,Indiana,0,88,124,-125.0,105.0,210.5,1.5,102.0
2019-03-24,2019,Detroit,Golden State,0,114,121,425.0,-600.0,219.0,-10.0,106.0
2019-03-24,2019,Houston,New Orleans,0,113,90,-550.0,400.0,229.5,10.0,111.5
2019-03-24,2019,LA Clippers,New York,0,124,113,-450.0,350.0,223.5,8.5,110.0
2019-03-24,2019,LA Lakers,Sacramento,1,111,106,-110.0,-110.0,231.5,0.0,113.0
2019-03-25,2019,Brooklyn,Portland,0,144,148,210.0,-260.0,223.5,-6.0,116.5
2019-03-25,2019,Memphis,Oklahoma City,1,115,103,275.0,-350.0,216.5,-7.5,106.0
2019-03-25,2019,Orlando,Philadelphia,1,119,98,-135.0,115.0,219.0,2.0,107.5
2019-03-25,2019,Phoenix,Utah,0,92,125,900.0,-1600.0,216.0,-14.0,105.0
2019-03-26,2019,Atlanta,New Orleans,0,130,120,-145.0,125.0,242.5,2.5,116.5
2019-03-26,2019,Boston,Cleveland,0,116,106,-250.0,200.0,216.5,6.0,112.0
2019-03-26,2019,Charlotte,San Antonio,1,125,116,160.0,-190.0,220.0,-4.5,108.5
2019-03-26,2019,Chicago,Toronto,0,103,112,1000.0,-2000.0,219.0,-14.5,113.0
2019-03-26,2019,Dallas,Sacramento,1,121,125,110.0,-130.0,226.0,-2.0,110.5
2019-03-26,2019,Denver,Detroit,1,95,92,-350.0,275.0,213.0,7.5,103.0
2019-03-26,2019,Houston,Milwaukee,0,94,108,125.0,-145.0,224.0,-2.5,109.5
2019-03-26,2019,LA Clippers,Minnesota,0,122,111,-150.0,130.0,229.5,3.0,111.5
2019-03-26,2019,LA Lakers,Washington,1,124,106,-145.0,125.0,237.5,2.5,115.0
2019-03-26,2019,Miami,Orlando,1,99,104,-165.0,142.0,205.0,3.5,99.5
2019-03-27,2019,Chicago,Portland,1,98,118,350.0,-450.0,216.0,-9.5,110.5
2019-03-27,2019,Golden State,Memphis,0,118,103,-600.0,425.0,220.5,9.5,107.5
2019-03-27,2019,Indiana,Oklahoma City,0,99,107,240.0,-300.0,217.5,-6.5,109.0
2019-03-27,2019,LA Lakers,Utah,0,100,115,1000.0,-2000.0,219.0,-16.0,107.0
2019-03-27,2019,Phoenix,Washington,1,121,124,100.0,-120.0,230.5,-1.0,113.0
2019-03-28,2019,Brooklyn,Philadelphia,0,110,123,255.0,-320.0,232.0,-7.0,118.0
2019-03-28,2019,Cleveland,San Antonio,0,110,116,650.0,-1000.0,217.0,-12.0,111.0
2019-03-28,2019,Dallas,Miami,0,99,105,220.0,-270.0,212.5,-6.5,104.5
2019-03-28,2019,Denver,Houston,0,85,112,220.0,-270.0,216.5,-6.0,105.0
2019-03-28,2019,Detroit,Orlando,1,115,98,-155.0,135.0,205.5,3.0,101.5
2019-03-28,2019,LA Clippers,Milwaukee,0,118,128,450.0,-650.0,231.0,-10.5,111.5
2019-03-28,2019,New Orleans,Sacramento,1,121,118,215.0,-265.0,234.0,-6.5,113.5
2019-03-28,2019,New York,Toronto,1,92,117,425.0,-600.0,219.5,-10.0,106.5
2019-03-29,2019,Atlanta,Portland,1,98,118,125.0,-145.0,233.0,-2.5,119.0
2019-03-29,2019,Boston,Indiana,1,114,112,-300.0,240.0,213.0,7.0,105.0
2019-03-29,2019,Charlotte,LA Lakers,0,115,129,-125.0,105.0,229.5,1.5,112.5
2019-03-29,2019,Denver,Oklahoma City,0,115,105,170.0,-200.0,218.0,-4.5,107.0
2019-03-29,2019,Golden State,Minnesota,0,130,131,-650.0,450.0,229.0,10.0,111.0
2019-03-29,2019,Utah,Washington,1,128,124,-1500.0,850.0,226.0,13.0,110.5
2019-03-30,2019,Boston,Brooklyn,0,96,110,166.0,-195.0,222.5,-4.5,115.0
2019-03-30,2019,Chicago,Toronto,1,101,124,410.0,-540.0,214.0,-10.5,105.0
2019-03-30,2019,Cleveland,LA Clippers,0,108,132,316.0,-399.0,228.5,-9.0,116.5
2019-03-30,2019,Detroit,Portland,1,99,90,-203.0,172.0,214.0,4.5,110.5
2019-03-30,2019,Houston,Sacramento,1,119,108,-515.0,394.0,229.0,9.5,113.0
2019-03-30,2019,Indiana,Orlando,1,116,121,-125.0,105.0,205.5,1.5,101.5
2019-03-30,2019,Memphis,Phoenix,0,120,115,-130.0,110.0,220.5,2.5,109.0
2019-03-30,2019,Miami,New York,0,100,92,-300.0,245.0,209.0,7.0,103.0
2019-03-30,2019,Minnesota,Philadelphia,1,109,118,163.0,-190.0,230.0,-4.5,112.0
2019-03-31,2019,Atlanta,Milwaukee,1,136,135,115.0,-135.0,230.5,-2.0,119.5
2019-03-31,2019,Charlotte,Golden State,0,90,137,600.0,-900.0,230.0,-11.0,111.0
2019-03-31,2019,Dallas,Oklahoma City,0,106,103,700.0,-1100.0,218.0,-12.5,106.5
2019-03-31,2019,Denver,Washington,1,90,95,-700.0,500.0,227.5,10.5,111.5
2019-03-31,2019,LA Clippers,Memphis,1,113,96,-600.0,425.0,224.0,10.0,109.0
2019-03-31,2019,LA Lakers,New Orleans,0,130,102,135.0,-155.0,231.0,-3.0,112.0
2019-03-31,2019,Sacramento,San Antonio,0,113,106,450.0,-650.0,224.5,-10.5,109.0
2019-04-01,2019,Boston,Miami,1,110,105,-300.0,240.0,213.0,7.0,104.0
2019-04-01,2019,Brooklyn,Milwaukee,1,121,131,-125.0,105.0,229.5,1.5,118.0
2019-04-01,2019,Charlotte,Utah,0,102,111,575.0,-850.0,218.0,-11.0,106.0
2019-04-01,2019,Chicago,New York,0,105,113,142.0,-165.0,213.0,-3.5,110.5
2019-04-01,2019,Cleveland,Phoenix,0,113,122,110.0,-130.0,224.0,-2.0,115.5
2019-04-01,2019,Dallas,Philadelphia,1,122,102,180.0,-220.0,219.0,-5.0,107.0
2019-04-01,2019,Detroit,Indiana,0,102,111,190.0,-240.0,203.5,-5.5,99.5
2019-04-01,2019,Minnesota,Portland,1,122,132,145.0,-170.0,225.5,-3.5,115.5
2019-04-01,2019,Orlando,Toronto,0,109,121,225.0,-275.0,216.0,-6.5,107.0
2019-04-02,2019,Atlanta,San Antonio,0,111,117,550.0,-800.0,230.0,-11.0,111.5
2019-04-02,2019,Denver,Golden State,0,102,116,325.0,-425.0,220.0,-8.5,106.5
2019-04-02,2019,Houston,Sacramento,0,130,105,-250.0,200.0,226.0,5.5,109.0
2019-04-02,2019,LA Lakers,Oklahoma City,0,103,119,750.0,-1200.0,226.0,-12.5,109.0
2019-04-03,2019,Atlanta,Philadelphia,1,130,122,170.0,-200.0,239.5,-4.5,117.0
2019-04-03,2019,Boston,Miami,0,112,102,-105.0,-115.0,214.0,-1.0,110.5
2019-04-03,2019,Brooklyn,Toronto,1,105,115,110.0,-130.0,228.5,-2.0,111.0
2019-04-03,2019,Charlotte,New Orleans,0,115,109,-190.0,160.0,229.5,4.5,112.0
2019-04-03,2019,Chicago,Washington,0,115,114,400.0,-550.0,225.5,-9.5,116.5
2019-04-03,2019,Dallas,Minnesota,1,108,110,-145.0,125.0,227.0,2.5,111.0
2019-04-03,2019,Denver,San Antonio,1,113,85,-200.0,170.0,214.5,5.0,104.5
2019-04-03,2019,Detroit,Indiana,1,89,108,-140.0,120.0,205.5,2.5,100.0
2019-04-03,2019,Houston,LA Clippers,0,135,103,-145.0,125.0,229.0,2.5,112.5
2019-04-03,2019,Memphis,Portland,0,89,116,525.0,-750.0,216.5,-10.5,106.0
2019-04-03,2019,New York,Orlando,0,100,114,750.0,-1200.0,212.5,-13.0,103.0
2019-04-03,2019,Phoenix,Utah,1,97,118,450.0,-650.0,219.5,-10.5,111.0
2019-04-04,2019,Cleveland,Sacramento,0,104,117,400.0,-550.0,229.5,-10.0,117.0
2019-04-04,2019,Golden State,LA Lakers,0,108,90,-1400.0,800.0,226.5,13.5,110.5
2019-04-04,2019,Milwaukee,Philadelphia,0,128,122,-180.0,150.0,231.5,4.0,116.5
2019-04-05,2019,Atlanta,Orlando,0,113,149,325.0,-425.0,225.5,-9.0,108.0
2019-04-05,2019,Boston,Indiana,0,117,97,-110.0,-110.0,213.5,0.0,110.5
2019-04-05,2019,Charlotte,Toronto,1,113,111,220.0,-270.0,224.0,-6.0,109.0
2019-04-05,2019,Cleveland,Golden State,0,114,120,1200.0,-3000.0,225.0,-15.5,113.5
2019-04-05,2019,Dallas,Memphis,1,112,122,-185.0,155.0,211.5,4.0,104.0
2019-04-05,2019,Denver,Portland,1,119,110,-250.0,200.0,216.0,6.0,111.5
2019-04-05,2019,Detroit,Oklahoma City,0,110,123,200.0,-250.0,216.0,-5.5,105.0
2019-04-05,2019,Houston,New York,1,120,96,-6000.0,1600.0,216.5,18.0,105.5
2019-04-05,2019,LA Clippers,LA Lakers,1,117,122,-800.0,550.0,228.0,11.5,112.0
2019-04-05,2019,Miami,Minnesota,0,109,111,-160.0,140.0,218.5,4.0,107.0
2019-04-05,2019,New Orleans,Phoenix,0,126,133,-140.0,120.0,228.5,2.5,112.0
2019-04-05,2019,Sacramento,Utah,0,98,119,425.0,-600.0,222.0,-10.0,106.5
2019-04-05,2019,San Antonio,Washington,0,129,112,-300.0,240.0,225.5,7.0,110.0
2019-04-06,2019,Brooklyn,Milwaukee,0,133,128,140.0,-160.0,235.5,-3.5,120.0
2019-04-06,2019,Chicago,Philadelphia,1,96,116,450.0,-650.0,227.5,-10.5,110.0
2019-04-07,2019,Atlanta,Milwaukee,0,107,115,650.0,-1000.0,235.0,-11.5,113.5
2019-04-07,2019,Boston,Orlando,1,108,116,-170.0,145.0,218.0,3.5,106.5
2019-04-07,2019,Brooklyn,Indiana,0,108,96,120.0,-140.0,220.0,-2.5,113.5
2019-04-07,2019,Charlotte,Detroit,0,104,91,225.0,-275.0,217.5,-6.5,105.5
2019-04-07,2019,Cleveland,San Antonio,1,90,112,325.0,-425.0,219.5,-8.5,107.0
2019-04-07,2019,Dallas,Memphis,0,129,127,-110.0,-110.0,214.0,0.0,105.0
2019-04-07,2019,Denver,Portland,0,108,115,350.0,-450.0,219.0,-8.5,107.5
2019-04-07,2019,Golden State,LA Clippers,1,131,104,-1000.0,650.0,237.5,11.5,115.5
2019-04-07,2019,Houston,Phoenix,1,149,113,-8000.0,1800.0,223.0,18.5,108.0
2019-04-07,2019,LA Lakers,Utah,1,113,109,700.0,-1100.0,216.5,-12.0,111.5
2019-04-07,2019,Miami,Toronto,0,109,117,200.0,-250.0,214.5,-5.5,105.5
2019-04-07,2019,Minnesota,Oklahoma City,1,126,132,240.0,-300.0,229.0,-6.5,111.5
2019-04-07,2019,New Orleans,Sacramento,0,133,129,550.0,-800.0,232.5,-11.5,114.0
2019-04-07,2019,New York,Washington,1,113,110,150.0,-180.0,226.0,-4.0,110.5
2019-04-09,2019,Boston,Washington,0,116,110,170.0,-200.0,222.5,-5.0,115.0
2019-04-09,2019,Charlotte,Cleveland,0,124,97,-450.0,350.0,220.5,8.5,107.5
2019-04-09,2019,Chicago,New York,1,86,96,-130.0,110.0,215.0,2.0,105.5
2019-04-09,2019,Dallas,Phoenix,1,120,109,-400.0,300.0,225.0,8.5,109.5
2019-04-09,2019,Denver,Utah,0,108,118,110.0,-130.0,212.5,-2.0,103.5
2019-04-09,2019,Detroit,Memphis,1,100,93,-1200.0,750.0,210.0,11.5,103.5
2019-04-09,2019,Golden State,New Orleans,0,112,103,-500.0,375.0,235.0,9.5,113.5
2019-04-09,2019,Houston,Oklahoma City,0,111,112,-150.0,130.0,229.5,3.0,112.5
2019-04-09,2019,LA Lakers,Portland,1,101,104,375.0,-500.0,225.5,-9.5,115.5
2019-04-09,2019,Miami,Philadelphia,1,122,99,-270.0,220.0,219.0,6.5,106.5
2019-04-09,2019,Minnesota,Toronto,1,100,120,275.0,-350.0,227.0,-7.5,109.5
2019-04-10,2019,Atlanta,Indiana,1,134,135,-220.0,180.0,225.5,5.0,111.5
2019-04-10,2019,Brooklyn,Miami,1,113,94,-200.0,170.0,219.0,4.5,107.5
2019-04-10,2019,Charlotte,Orlando,1,114,122,-180.0,150.0,217.5,4.0,106.5
2019-04-10,2019,Chicago,Philadelphia,0,109,125,200.0,-250.0,218.5,-6.0,111.0
2019-04-10,2019,Dallas,San Antonio,0,94,105,900.0,-1600.0,219.0,-14.5,105.5
2019-04-10,2019,Denver,Minnesota,1,99,95,-1100.0,700.0,218.5,12.5,106.5
2019-04-10,2019,Detroit,New York,0,115,89,-420.0,320.0,205.0,8.5,99.5
2019-04-10,2019,Golden State,Memphis,0,117,132,-210.0,175.0,214.5,5.0,104.0
2019-04-10,2019,LA Clippers,Utah,1,143,137,-360.0,280.0,225.0,8.0,114.5
2019-04-10,2019,Milwaukee,Oklahoma City,1,116,127,170.0,-200.0,227.5,-4.5,111.5
2019-04-10,2019,Portland,Sacramento,1,136,131,-150.0,130.0,226.5,3.0,109.5
2019-10-22,2020,LA Clippers,LA Lakers,1,112,102,150.0,-180.0,224.0,-3.5,110.5
2019-10-22,2020,New Orleans,Toronto,0,122,130,230.0,-280.0,229.5,-6.5,113.0
2019-10-23,2020,Boston,Philadelphia,0,93,107,190.0,-240.0,214.5,-5.5,110.5
2019-10-23,2020,Brooklyn,Minnesota,1,126,127,-165.0,142.0,229.0,3.5,112.5
2019-10-23,2020,Charlotte,Chicago,1,126,125,145.0,-170.0,216.5,-3.5,112.0
2019-10-23,2020,Cleveland,Orlando,0,85,94,400.0,-550.0,211.5,-9.5,108.0
2019-10-23,2020,Dallas,Washington,1,108,100,-450.0,350.0,220.0,9.0,105.5
2019-10-23,2020,Denver,Portland,0,108,100,-120.0,100.0,217.5,1.5,106.0
2019-10-23,2020,Detroit,Indiana,0,119,110,240.0,-300.0,211.0,-7.0,104.0
2019-10-23,2020,Memphis,Miami,0,101,120,240.0,-300.0,213.0,-6.5,104.5
2019-10-23,2020,New York,San Antonio,0,111,120,525.0,-750.0,214.5,-11.0,104.5
2019-10-23,2020,Oklahoma City,Utah,0,95,100,375.0,-500.0,221.5,-9.0,107.0
2019-10-23,2020,Phoenix,Sacramento,1,124,95,-105.0,-115.0,232.5,-1.0,114.0
2019-10-24,2020,Atlanta,Detroit,0,117,100,105.0,-125.0,221.5,-1.5,110.0
2019-10-24,2020,Golden State,LA Clippers,1,122,141,-110.0,-110.0,229.5,0.0,110.5
2019-10-24,2020,Houston,Milwaukee,1,111,117,-120.0,100.0,231.0,1.5,117.5
2019-10-25,2020,Boston,Toronto,1,112,106,-140.0,120.0,213.0,2.5,104.5
2019-10-25,2020,Brooklyn,New York,1,113,109,-360.0,280.0,228.0,8.0,110.0
2019-10-25,2020,Charlotte,Minnesota,1,99,121,180.0,-220.0,225.0,-5.0,109.5
2019-10-25,2020,Chicago,Memphis,0,110,102,-125.0,105.0,224.0,2.0,116.0
2019-10-25,2020,Dallas,New Orleans,0,123,116,110.0,-130.0,227.0,-2.0,111.5
2019-10-25,2020,Denver,Phoenix,1,108,107,-1000.0,650.0,219.5,12.0,111.5
2019-10-25,2020,LA Lakers,Utah,1,95,86,-160.0,140.0,215.5,3.5,109.5
2019-10-25,2020,Oklahoma City,Washington,1,85,97,-400.0,300.0,218.0,8.5,106.5
2019-10-25,2020,Portland,Sacramento,0,122,112,-120.0,100.0,227.5,1.0,117.5
